measurement_id,sample_id_x,station_id,cruise_id,age,length,weight,sex_number,maturity_number,gutted_weight,liver_weight,gonad_weight,area_grid,sub_area_grid,shot_latitude,shot_longitude,gsi,hsi,bounding_box,image__content__url,quarter,quarter_2,quarter_3,quarter_4,quarter_sin,quarter_cos
24528634,553014,346415,20695,1.0,20,63.0,1.0,1.0,58.0,1.0,,720,3,67.0375,-20.555,,1.5873015873015872,"[[3804, 1759], [4213, 1933]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=5hnc5%2BWVsuD9OPkLpe%2B57snUeTs%3D&Expires=1765370956,4,False,False,True,-2.4492935982947064e-16,1.0
24528631,553014,346415,20695,5.0,67,2677.0,2.0,2.0,2243.0,62.0,11.0,720,3,67.0375,-20.555,0.4109077325364214,2.316025401568921,"[[2682, 1582], [3507, 1912]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=cBk6A4TkfKp2bm1VDu4LxCA3m1o%3D&Expires=1765370958,4,False,False,True,-2.4492935982947064e-16,1.0
24528629,553014,346415,20695,4.0,52,1235.0,1.0,1.0,1025.0,65.0,,720,3,67.0375,-20.555,,5.263157894736842,"[[1755, 1557], [2487, 1887]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=%2BQj6RhvYAPjwYmqrQ8xPcqpoF%2B0%3D&Expires=1765370949,4,False,False,True,-2.4492935982947064e-16,1.0
24528861,553015,346416,20695,7.0,94,5015.0,1.0,4.0,4318.0,269.0,36.0,720,1,67.3043333333333,-20.6858333333333,0.7178464606181456,5.363908275174476,"[[2401, 3032], [3348, 3538]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fKNjX1NQ97nABn1%2BIgLyXyaO3gA%3D&Expires=1765370948,4,False,False,True,-2.4492935982947064e-16,1.0
24528860,553015,346416,20695,4.0,47,853.0,1.0,1.0,736.0,52.0,3.0,720,1,67.3043333333333,-20.6858333333333,0.3516998827667058,6.096131301289566,"[[1572, 3136], [2248, 3516]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=1myZjEhzq2jldStsO%2BYOX30ZM2w%3D&Expires=1765370952,4,False,False,True,-2.4492935982947064e-16,1.0
24528864,553015,346416,20695,4.0,50,1079.0,2.0,1.0,903.0,84.0,4.0,720,1,67.3043333333333,-20.6858333333333,0.3707136237256719,7.784986098239111,"[[5147, 3244], [5818, 3588]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=5hnc5%2BWVsuD9OPkLpe%2B57snUeTs%3D&Expires=1765370956,4,False,False,True,-2.4492935982947064e-16,1.0
24528865,553015,346416,20695,8.0,89,6235.0,1.0,4.0,5230.0,295.0,95.0,720,1,67.3043333333333,-20.6858333333333,1.5236567762630313,4.731355252606255,"[[5976, 3133], [6955, 3592]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fuz4PkaeeTOpz9JMbzS3gB4gQRY%3D&Expires=1765370957,4,False,False,True,-2.4492935982947064e-16,1.0
24528866,553015,346416,20695,9.0,79,3865.0,2.0,4.0,3255.0,360.0,5.0,720,1,67.3043333333333,-20.6858333333333,0.129366106080207,9.314359637774904,"[[1449, 3894], [2279, 4334]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=qK2s2jPtGJqjwiZZ2dyWCW0Hi3A%3D&Expires=1765370954,4,False,False,True,-2.4492935982947064e-16,1.0
24528868,553015,346416,20695,9.0,87,5395.0,2.0,4.0,4530.0,320.0,100.0,720,1,67.3043333333333,-20.6858333333333,1.8535681186283597,5.9314179796107505,"[[3320, 3936], [4317, 4359]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=5hnc5%2BWVsuD9OPkLpe%2B57snUeTs%3D&Expires=1765370956,4,False,False,True,-2.4492935982947064e-16,1.0
24528871,553015,346416,20695,2.0,25,105.0,2.0,1.0,95.0,5.0,2.0,720,1,67.3043333333333,-20.6858333333333,1.9047619047619049,4.761904761904762,"[[6249, 4131], [6713, 4393]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fuz4PkaeeTOpz9JMbzS3gB4gQRY%3D&Expires=1765370957,4,False,False,True,-2.4492935982947064e-16,1.0
24528870,553015,346416,20695,2.0,29,195.0,1.0,1.0,180.0,5.0,2.0,720,1,67.3043333333333,-20.6858333333333,1.0256410256410255,2.564102564102564,"[[5512, 4136], [5977, 4393]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=cBk6A4TkfKp2bm1VDu4LxCA3m1o%3D&Expires=1765370958,4,False,False,True,-2.4492935982947064e-16,1.0
24528862,553015,346416,20695,5.0,76,3133.0,1.0,4.0,2562.0,113.0,50.0,720,1,67.3043333333333,-20.6858333333333,1.5959144589849985,3.606766677306096,"[[3428, 3160], [4275, 3557]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=hKmTQhlKKHj2svC0yUPil93UItI%3D&Expires=1765370959,4,False,False,True,-2.4492935982947064e-16,1.0
24528869,553015,346416,20695,7.0,81,4730.0,1.0,4.0,3760.0,370.0,80.0,720,1,67.3043333333333,-20.6858333333333,1.6913319238900637,7.822410147991543,"[[4430, 3947], [5338, 4376]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Dn1celpQU9QRNswMKHK8yELWehQ%3D&Expires=1765370951,4,False,False,True,-2.4492935982947064e-16,1.0
24528867,553015,346416,20695,6.0,73,2980.0,1.0,4.0,2555.0,190.0,20.0,720,1,67.3043333333333,-20.6858333333333,0.6711409395973155,6.375838926174497,"[[2377, 3957], [3253, 4338]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=JL1my18rws9pXP1zL0OTw7VqDwI%3D&Expires=1765370960,4,False,False,True,-2.4492935982947064e-16,1.0
24528863,553015,346416,20695,4.0,54,1298.0,2.0,1.0,1055.0,39.0,5.0,720,1,67.3043333333333,-20.6858333333333,0.3852080123266564,3.00462249614792,"[[4357, 3223], [5064, 3580]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/651992b7bf0a7b1ef749d1d2d7bc99db4c4a61d59ba9e169281f61b9cc9223f7.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=2qAtKwaPRT%2BZZ%2FQ4YcUxflc6uKA%3D&Expires=1765370955,4,False,False,True,-2.4492935982947064e-16,1.0
24529222,553016,346417,20695,7.0,84,4905.0,1.0,4.0,4100.0,205.0,65.0,719,3,67.1406666666667,-19.827,1.325178389398573,4.17940876656473,"[[5342, 1090], [6208, 1465]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zToD2Xf2kP%2FAmQnsUqLwanCr26U%3D&Expires=1765370955,4,False,False,True,-2.4492935982947064e-16,1.0
24529227,553016,346417,20695,3.0,36,395.0,1.0,1.0,315.0,10.0,2.0,719,3,67.1406666666667,-19.827,0.5063291139240507,2.5316455696202533,"[[5378, 2012], [5973, 2269]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=dk4WQ%2BjywSvoZh4axA%2FvIczxFj4%3D&Expires=1765370945,4,False,False,True,-2.4492935982947064e-16,1.0
24529225,553016,346417,20695,5.0,63,2105.0,1.0,1.0,1645.0,95.0,20.0,719,3,67.1406666666667,-19.827,0.9501187648456058,4.513064133016627,"[[3396, 1871], [4111, 2291]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SnkwqnI%2BT3LItxXelyf3QmCkn2Y%3D&Expires=1765370951,4,False,False,True,-2.4492935982947064e-16,1.0
24529221,553016,346417,20695,6.0,79,4360.0,1.0,4.0,3602.0,234.0,13.0,719,3,67.1406666666667,-19.827,0.2981651376146789,5.366972477064221,"[[4110, 1108], [5020, 1460]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=9qyTsgNSk3zhHwvh4n8IF6ufaqQ%3D&Expires=1765370953,4,False,False,True,-2.4492935982947064e-16,1.0
24529229,553016,346417,20695,3.0,41,600.0,1.0,1.0,500.0,20.0,1.0,719,3,67.1406666666667,-19.827,0.1666666666666666,3.3333333333333335,"[[1993, 2812], [2589, 3112]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fNJ9Q%2BGsE3XRivAiYx0aRUQkSiw%3D&Expires=1765370952,4,False,False,True,-2.4492935982947064e-16,1.0
24529230,553016,346417,20695,4.0,28,175.0,2.0,1.0,160.0,20.0,1.0,719,3,67.1406666666667,-19.827,0.5714285714285714,11.428571428571429,"[[2888, 2871], [3384, 3096]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=UhnMiv0oDqcZVYe72iQ53qhK7jU%3D&Expires=1765370948,4,False,False,True,-2.4492935982947064e-16,1.0
24529232,553016,346417,20695,1.0,20,60.0,2.0,1.0,55.0,4.0,,719,3,67.1406666666667,-19.827,,6.666666666666667,"[[4223, 2920], [4586, 3098]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=%2B8oBhGEZw9vqDx9GrqQx4BkKLvA%3D&Expires=1765370949,4,False,False,True,-2.4492935982947064e-16,1.0
24529231,553016,346417,20695,2.0,23,90.0,1.0,1.0,80.0,7.0,,719,3,67.1406666666667,-19.827,,7.777777777777778,"[[3608, 2917], [3978, 3093]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=fNJ9Q%2BGsE3XRivAiYx0aRUQkSiw%3D&Expires=1765370952,4,False,False,True,-2.4492935982947064e-16,1.0
24529224,553016,346417,20695,5.0,67,2680.0,2.0,1.0,2205.0,190.0,3.0,719,3,67.1406666666667,-19.827,0.1119402985074626,7.08955223880597,"[[2317, 1942], [3123, 2278]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=IHzSBjAnAfSPRkSQCnAMNFmVGf8%3D&Expires=1765370958,4,False,False,True,-2.4492935982947064e-16,1.0
24529226,553016,346417,20695,4.0,53,1470.0,1.0,1.0,1070.0,40.0,20.0,719,3,67.1406666666667,-19.827,1.3605442176870748,2.7210884353741496,"[[4385, 1906], [5082, 2274]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=BrMKLc7eB3Qj8yCW%2BwcFZPVRehY%3D&Expires=1765370950,4,False,False,True,-2.4492935982947064e-16,1.0
24529219,553016,346417,20695,8.0,84,4948.0,2.0,4.0,4102.0,308.0,78.0,719,3,67.1406666666667,-19.827,1.5763945028294262,6.224737267582862,"[[1964, 973], [2909, 1457]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=UhnMiv0oDqcZVYe72iQ53qhK7jU%3D&Expires=1765370948,4,False,False,True,-2.4492935982947064e-16,1.0
24529223,553016,346417,20695,6.0,79,4075.0,2.0,4.0,3395.0,295.0,60.0,719,3,67.1406666666667,-19.827,1.4723926380368098,7.239263803680981,"[[1090, 1710], [1965, 2277]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=WWQaAIJXxvc5qpBeH0m9Xultifw%3D&Expires=1765370956,4,False,False,True,-2.4492935982947064e-16,1.0
24529218,553016,346417,20695,5.0,78,4172.0,2.0,1.0,3325.0,231.0,22.0,719,3,67.1406666666667,-19.827,0.5273250239693192,5.5369127516778525,"[[877, 1013], [1681, 1439]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=UhnMiv0oDqcZVYe72iQ53qhK7jU%3D&Expires=1765370948,4,False,False,True,-2.4492935982947064e-16,1.0
24529220,553016,346417,20695,6.0,80,4074.0,2.0,1.0,2752.0,199.0,27.0,719,3,67.1406666666667,-19.827,0.6627393225331369,4.8846342660775655,"[[3028, 1037], [3898, 1465]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=YvFnrO2At3ZQRIHZ7B%2BjLj2hSpc%3D&Expires=1765370960,4,False,False,True,-2.4492935982947064e-16,1.0
24529228,553016,346417,20695,4.0,44,680.0,1.0,1.0,600.0,20.0,20.0,719,3,67.1406666666667,-19.827,2.941176470588235,2.941176470588235,"[[1114, 2842], [1745, 3099]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SnkwqnI%2BT3LItxXelyf3QmCkn2Y%3D&Expires=1765370951,4,False,False,True,-2.4492935982947064e-16,1.0
24529640,553018,346419,20695,7.0,77,3380.0,2.0,2.0,2965.0,105.0,15.0,718,3,67.035,-18.7816666666667,0.4437869822485207,3.106508875739645,"[[4573, 4955], [5452, 5335]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=xBR%2BxWpJnE07kOF%2BvSLYZRpdiME%3D&Expires=1765370947,4,False,False,True,-2.4492935982947064e-16,1.0
24529633,553018,346419,20695,5.0,53,1313.0,2.0,2.0,1167.0,51.0,7.0,718,3,67.035,-18.7816666666667,0.5331302361005331,3.884234577303884,"[[2204, 4363], [2901, 4654]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SnkwqnI%2BT3LItxXelyf3QmCkn2Y%3D&Expires=1765370951,4,False,False,True,-2.4492935982947064e-16,1.0
24529628,553018,346419,20695,5.0,67,2377.0,2.0,2.0,2019.0,140.0,23.0,718,3,67.035,-18.7816666666667,0.9676062263357174,5.889777029869584,"[[2267, 3572], [3046, 3932]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SNeW70D8VaoJ2tHtJB460galwqU%3D&Expires=1765370942,4,False,False,True,-2.4492935982947064e-16,1.0
24529630,553018,346419,20695,3.0,36,400.0,1.0,1.0,358.0,8.0,,718,3,67.035,-18.7816666666667,,2.0,"[[4413, 3666], [4989, 3907]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SnkwqnI%2BT3LItxXelyf3QmCkn2Y%3D&Expires=1765370951,4,False,False,True,-2.4492935982947064e-16,1.0
24529641,553018,346419,20695,6.0,76,3200.0,1.0,2.0,2860.0,155.0,25.0,718,3,67.035,-18.7816666666667,0.78125,4.84375,"[[5533, 4976], [6358, 5323]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=xBR%2BxWpJnE07kOF%2BvSLYZRpdiME%3D&Expires=1765370947,4,False,False,True,-2.4492935982947064e-16,1.0
24529639,553018,346419,20695,7.0,78,3600.0,2.0,2.0,3105.0,265.0,40.0,718,3,67.035,-18.7816666666667,1.1111111111111112,7.361111111111112,"[[3474, 4984], [4397, 5350]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=Is7lejPepPkfOLlm7B52vd7%2BSgk%3D&Expires=1765370946,4,False,False,True,-2.4492935982947064e-16,1.0
24529635,553018,346419,20695,4.0,47,942.0,1.0,1.0,822.0,59.0,,718,3,67.035,-18.7816666666667,,6.263269639065817,"[[4313, 4381], [4970, 4628]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=8S3F52vAWWRRvg76BzHX9DdsU%2BA%3D&Expires=1765370957,4,False,False,True,-2.4492935982947064e-16,1.0
24529634,553018,346419,20695,7.0,69,2571.0,2.0,2.0,2188.0,126.0,27.0,718,3,67.035,-18.7816666666667,1.0501750291715286,4.900816802800467,"[[3208, 4269], [4015, 4640]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=UhnMiv0oDqcZVYe72iQ53qhK7jU%3D&Expires=1765370948,4,False,False,True,-2.4492935982947064e-16,1.0
24529632,553018,346419,20695,6.0,67,2367.0,2.0,2.0,2040.0,133.0,15.0,718,3,67.035,-18.7816666666667,0.6337135614702154,5.6189269117025775,"[[1149, 4294], [1965, 4646]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=%2B8oBhGEZw9vqDx9GrqQx4BkKLvA%3D&Expires=1765370949,4,False,False,True,-2.4492935982947064e-16,1.0
24529631,553018,346419,20695,7.0,76,3252.0,2.0,2.0,2724.0,306.0,31.0,718,3,67.035,-18.7816666666667,0.953259532595326,9.40959409594096,"[[5411, 3459], [6222, 3895]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=zToD2Xf2kP%2FAmQnsUqLwanCr26U%3D&Expires=1765370955,4,False,False,True,-2.4492935982947064e-16,1.0
24529637,553018,346419,20695,8.0,94,7205.0,1.0,2.0,5895.0,480.0,105.0,718,3,67.035,-18.7816666666667,1.457321304649549,6.662040249826509,"[[1211, 4898], [2180, 5340]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=8S3F52vAWWRRvg76BzHX9DdsU%2BA%3D&Expires=1765370957,4,False,False,True,-2.4492935982947064e-16,1.0
24529626,553018,346419,20695,5.0,76,3383.0,2.0,4.0,2814.0,281.0,50.0,718,3,67.035,-18.7816666666667,1.4779781259237363,8.306237067691399,"[[1084, 3427], [1932, 3929]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=%2B8oBhGEZw9vqDx9GrqQx4BkKLvA%3D&Expires=1765370949,4,False,False,True,-2.4492935982947064e-16,1.0
24529636,553018,346419,20695,3.0,34,379.0,2.0,1.0,346.0,8.0,,718,3,67.035,-18.7816666666667,,2.1108179419525066,"[[5328, 4363], [5925, 4617]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=VJU2wyamsnofz0LkcrUwYxgXqj8%3D&Expires=1765370961,4,False,False,True,-2.4492935982947064e-16,1.0
24529638,553018,346419,20695,6.0,77,3320.0,2.0,2.0,2865.0,165.0,15.0,718,3,67.035,-18.7816666666667,0.4518072289156626,4.969879518072289,"[[2467, 4996], [3244, 5353]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=SNeW70D8VaoJ2tHtJB460galwqU%3D&Expires=1765370942,4,False,False,True,-2.4492935982947064e-16,1.0
24529629,553018,346419,20695,7.0,72,2787.0,1.0,2.0,2425.0,173.0,5.0,718,3,67.035,-18.7816666666667,0.1794043774668102,6.207391460351633,"[[3388, 3579], [4270, 3903]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/bd07c0b682051b5273e0e7727b0142e104547d2c190f7437a9d9d600b064f0c1.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=xBR%2BxWpJnE07kOF%2BvSLYZRpdiME%3D&Expires=1765370947,4,False,False,True,-2.4492935982947064e-16,1.0
24545803,553071,346477,20696,7.0,67,2879.0,2.0,4.0,2545.0,81.0,25.0,524,2,65.2833333333333,-24.2333333333333,0.868357068426537,2.81347690170198,"[[4925, 1315], [5987, 1944]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fa61dcba22432a1922384f3c00edbf3db13aa51f8fa20fad52fe6851b4b10d9b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=iJSDCaKfI1aePon%2B6JvYcy%2BB2rI%3D&Expires=1765370946,3,False,True,False,-1.0,-1.8369701987210297e-16
24545811,553071,346477,20696,6.0,62,1956.0,1.0,4.0,1845.0,15.0,2.0,524,2,65.2833333333333,-24.2333333333333,0.1022494887525562,0.7668711656441718,"[[2786, 3039], [3847, 3668]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fa61dcba22432a1922384f3c00edbf3db13aa51f8fa20fad52fe6851b4b10d9b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=376VDvtUkanqdMpULrmPURv7TrY%3D&Expires=1765370951,3,False,True,False,-1.0,-1.8369701987210297e-16
24545813,553071,346477,20696,6.0,65,2274.0,2.0,1.0,2142.0,15.0,8.0,524,2,65.2833333333333,-24.2333333333333,0.3518029903254178,0.6596306068601583,"[[4880, 3051], [5941, 3680]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fa61dcba22432a1922384f3c00edbf3db13aa51f8fa20fad52fe6851b4b10d9b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=MF8AjP4hI2wSVhuiUAsyKz8fPdY%3D&Expires=1765370956,3,False,True,False,-1.0,-1.8369701987210297e-16
24545816,553071,346477,20696,5.0,59,1884.0,2.0,1.0,1759.0,26.0,6.0,524,2,65.2833333333333,-24.2333333333333,0.3184713375796179,1.3800424628450108,"[[3284, 3940], [4346, 4569]]",https://prod-photolith-s3-civil-hyena.s3.amazonaws.com/image_content/fa61dcba22432a1922384f3c00edbf3db13aa51f8fa20fad52fe6851b4b10d9b.jpg?AWSAccessKeyId=AKIA2PAFZ4SYE6JWV6GU&Signature=XIX%2Bqpm2j7VcEdranuV9jO03CdE%3D&Expires=1765370955,3,False,True,False,-1.0,-1.8369701987210297e-16
